type,battleTime,isLadderTournament,arena_id,arena_name,gameMode_id,gameMode_name,replayTag,deckSelection,team_0_tag,team_0_name,team_0_crowns,team_0_kingTowerHitPoints,team_0_princessTowersHitPoints_0,team_0_clan_tag,team_0_clan_name,team_0_clan_badgeId,team_0_cards_0_name,team_0_cards_0_id,team_0_cards_0_level,team_0_cards_0_starLevel,team_0_cards_0_evolutionLevel,team_0_cards_0_maxLevel,team_0_cards_0_maxEvolutionLevel,team_0_cards_0_rarity,team_0_cards_0_elixirCost,team_0_cards_0_iconUrls_medium,team_0_cards_0_iconUrls_evolutionMedium,team_0_cards_1_name,team_0_cards_1_id,team_0_cards_1_level,team_0_cards_1_starLevel,team_0_cards_1_evolutionLevel,team_0_cards_1_maxLevel,team_0_cards_1_maxEvolutionLevel,team_0_cards_1_rarity,team_0_cards_1_elixirCost,team_0_cards_1_iconUrls_medium,team_0_cards_1_iconUrls_evolutionMedium,team_0_cards_2_name,team_0_cards_2_id,team_0_cards_2_level,team_0_cards_2_starLevel,team_0_cards_2_maxLevel,team_0_cards_2_maxEvolutionLevel,team_0_cards_2_rarity,team_0_cards_2_elixirCost,team_0_cards_2_iconUrls_medium,team_0_cards_2_iconUrls_evolutionMedium,team_0_cards_3_name,team_0_cards_3_id,team_0_cards_3_level,team_0_cards_3_starLevel,team_0_cards_3_maxLevel,team_0_cards_3_rarity,team_0_cards_3_elixirCost,team_0_cards_3_iconUrls_medium,team_0_cards_4_name,team_0_cards_4_id,team_0_cards_4_level,team_0_cards_4_starLevel,team_0_cards_4_maxLevel,team_0_cards_4_rarity,team_0_cards_4_elixirCost,team_0_cards_4_iconUrls_medium,team_0_cards_5_name,team_0_cards_5_id,team_0_cards_5_level,team_0_cards_5_starLevel,team_0_cards_5_maxLevel,team_0_cards_5_maxEvolutionLevel,team_0_cards_5_rarity,team_0_cards_5_elixirCost,team_0_cards_5_iconUrls_medium,team_0_cards_5_iconUrls_evolutionMedium,team_0_cards_6_name,team_0_cards_6_id,team_0_cards_6_level,team_0_cards_6_starLevel,team_0_cards_6_maxLevel,team_0_cards_6_rarity,team_0_cards_6_elixirCost,team_0_cards_6_iconUrls_medium,team_0_cards_7_name,team_0_cards_7_id,team_0_cards_7_level,team_0_cards_7_starLevel,team_0_cards_7_maxLevel,team_0_cards_7_rarity,team_0_cards_7_elixirCost,team_0_cards_7_iconUrls_medium,team_0_supportCards_0_name,team_0_supportCards_0_id,team_0_supportCards_0_level,team_0_supportCards_0_maxLevel,team_0_supportCards_0_rarity,team_0_supportCards_0_iconUrls_medium,team_0_globalRank,team_0_elixirLeaked,opponent_0_tag,opponent_0_name,opponent_0_trophyChange,opponent_0_crowns,opponent_0_kingTowerHitPoints,opponent_0_princessTowersHitPoints_0,opponent_0_princessTowersHitPoints_1,opponent_0_clan_tag,opponent_0_clan_name,opponent_0_clan_badgeId,opponent_0_cards_0_name,opponent_0_cards_0_id,opponent_0_cards_0_level,opponent_0_cards_0_starLevel,opponent_0_cards_0_evolutionLevel,opponent_0_cards_0_maxLevel,opponent_0_cards_0_maxEvolutionLevel,opponent_0_cards_0_rarity,opponent_0_cards_0_elixirCost,opponent_0_cards_0_iconUrls_medium,opponent_0_cards_0_iconUrls_evolutionMedium,opponent_0_cards_1_name,opponent_0_cards_1_id,opponent_0_cards_1_level,opponent_0_cards_1_evolutionLevel,opponent_0_cards_1_maxLevel,opponent_0_cards_1_maxEvolutionLevel,opponent_0_cards_1_rarity,opponent_0_cards_1_elixirCost,opponent_0_cards_1_iconUrls_medium,opponent_0_cards_1_iconUrls_evolutionMedium,opponent_0_cards_2_name,opponent_0_cards_2_id,opponent_0_cards_2_level,opponent_0_cards_2_starLevel,opponent_0_cards_2_maxLevel,opponent_0_cards_2_maxEvolutionLevel,opponent_0_cards_2_rarity,opponent_0_cards_2_elixirCost,opponent_0_cards_2_iconUrls_medium,opponent_0_cards_2_iconUrls_evolutionMedium,opponent_0_cards_3_name,opponent_0_cards_3_id,opponent_0_cards_3_level,opponent_0_cards_3_maxLevel,opponent_0_cards_3_rarity,opponent_0_cards_3_elixirCost,opponent_0_cards_3_iconUrls_medium,opponent_0_cards_4_name,opponent_0_cards_4_id,opponent_0_cards_4_level,opponent_0_cards_4_starLevel,opponent_0_cards_4_maxLevel,opponent_0_cards_4_maxEvolutionLevel,opponent_0_cards_4_rarity,opponent_0_cards_4_elixirCost,opponent_0_cards_4_iconUrls_medium,opponent_0_cards_4_iconUrls_evolutionMedium,opponent_0_cards_5_name,opponent_0_cards_5_id,opponent_0_cards_5_level,opponent_0_cards_5_starLevel,opponent_0_cards_5_maxLevel,opponent_0_cards_5_maxEvolutionLevel,opponent_0_cards_5_rarity,opponent_0_cards_5_elixirCost,opponent_0_cards_5_iconUrls_medium,opponent_0_cards_5_iconUrls_evolutionMedium,opponent_0_cards_6_name,opponent_0_cards_6_id,opponent_0_cards_6_level,opponent_0_cards_6_starLevel,opponent_0_cards_6_maxLevel,opponent_0_cards_6_rarity,opponent_0_cards_6_elixirCost,opponent_0_cards_6_iconUrls_medium,opponent_0_cards_7_name,opponent_0_cards_7_id,opponent_0_cards_7_level,opponent_0_cards_7_starLevel,opponent_0_cards_7_maxLevel,opponent_0_cards_7_rarity,opponent_0_cards_7_elixirCost,opponent_0_cards_7_iconUrls_medium,opponent_0_supportCards_0_name,opponent_0_supportCards_0_id,opponent_0_supportCards_0_level,opponent_0_supportCards_0_maxLevel,opponent_0_supportCards_0_rarity,opponent_0_supportCards_0_iconUrls_medium,opponent_0_globalRank,opponent_0_elixirLeaked,isHostedMatch,leagueNumber,opponent_0_cards_1_starLevel,opponent_0_cards_3_starLevel,opponent_0_cards_6_maxEvolutionLevel,opponent_0_cards_6_iconUrls_evolutionMedium,opponent_0_cards_3_maxEvolutionLevel,opponent_0_cards_3_iconUrls_evolutionMedium,team_0_trophyChange,team_0_princessTowersHitPoints_1,opponent_0_princessTowersHitPoints,opponent_0_cards_7_maxEvolutionLevel,opponent_0_cards_7_iconUrls_evolutionMedium,team_0_princessTowersHitPoints,team_0_startingTrophies,opponent_0_startingTrophies
pathOfLegend,20250711T022420.000Z,False,54000119,Legendary Arena,72000464,Ranked1v1_NewArena2,#00UPLUYGJGPQ,collection,#CU88PUR0P,leesj,0,7032,404,#VCRC28,four locs,16000011,Mega Knight,26000055,7,2,1,6,1,legendary,7,https://api-assets.clashroyale.com/cards/300/O2NycChSNhn_UK9nqBXUhhC_lILkiANzPuJjtjoz0CE.png,https://api-assets.clashroyale.com/cardevolutions/300/O2NycChSNhn_UK9nqBXUhhC_lILkiANzPuJjtjoz0CE.png,Firecracker,26000064,15,1,1,14,1,common,3,https://api-assets.clashroyale.com/cards/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,https://api-assets.clashroyale.com/cardevolutions/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,Wall Breakers,26000058,10,3,9,1,epic,2,https://api-assets.clashroyale.com/cards/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,https://api-assets.clashroyale.com/cardevolutions/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,Hog Rider,26000021,13,3,12,rare,4,https://api-assets.clashroyale.com/cards/300/Ubu0oUl8tZkusnkZf8Xv9Vno5IO29Y-jbZ4fhoNJ5oc.png,The Log,28000011,7,1,6,legendary,2,https://api-assets.clashroyale.com/cards/300/_iDwuDLexHPFZ_x4_a0eP-rxCS6vwWgTs6DLauwwoaY.png,Zap,28000008,15,1,14,1,common,2,https://api-assets.clashroyale.com/cards/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,https://api-assets.clashroyale.com/cardevolutions/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,Goblin Gang,26000041,15,2,14,common,3,https://api-assets.clashroyale.com/cards/300/NHflxzVAQT4oAz7eDfdueqpictb5vrWezn1nuqFhE4w.png,Inferno Tower,27000003,13,2,12,rare,5,https://api-assets.clashroyale.com/cards/300/GSHY_wrooMMLET6bG_WJB8redtwx66c4i80ipi4gYOM.png,Tower Princess,159000000,15,14,common,https://api-assets.clashroyale.com/cards/300/Nzo5Gjbh7NG6O3Hyu7ev54Pu5zK7vDMR2fbpGdVsS64.png,,5.11,#R2UY0VY00,abkr1001001,30,1,7032,1607,78,#Q8ULRVVQ,are old,16000171,Royal Recruits,26000047,15,2,1,14,1,common,7,https://api-assets.clashroyale.com/cards/300/jcNyYGUiXXNz3kuz8NBkHNKNREQKraXlb_Ts7rhCIdM.png,https://api-assets.clashroyale.com/cardevolutions/300/jcNyYGUiXXNz3kuz8NBkHNKNREQKraXlb_Ts7rhCIdM.png,Firecracker,26000064,15,1,14,1,common,3,https://api-assets.clashroyale.com/cards/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,https://api-assets.clashroyale.com/cardevolutions/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,Wall Breakers,26000058,10,3,9,1,epic,2,https://api-assets.clashroyale.com/cards/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,https://api-assets.clashroyale.com/cardevolutions/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,Mighty Miner,26000065,5,4,champion,4,https://api-assets.clashroyale.com/cards/300/Cd9R56yraxTvJiD8xJ2qT2OdsHyh94FqOAarXpbyelo.png,Goblin Cage,27000012,13,3,12,1,rare,4,https://api-assets.clashroyale.com/cards/300/vD24bBgK4rSq7wx5QEbuqChtPMRFviL_ep76GwQw1yA.png,https://api-assets.clashroyale.com/cardevolutions/300/vD24bBgK4rSq7wx5QEbuqChtPMRFviL_ep76GwQw1yA.png,Skeleton Barrel,26000056,15,3,14,1,common,3,https://api-assets.clashroyale.com/cards/300/vCB4DWCcrGbTkarjcOiVz4aNDx6GWLm0yUepg9E1MGo.png,https://api-assets.clashroyale.com/cardevolutions/300/vCB4DWCcrGbTkarjcOiVz4aNDx6GWLm0yUepg9E1MGo.png,Arrows,28000001,15,3,14,common,3,https://api-assets.clashroyale.com/cards/300/Flsoci-Y6y8ZFVi5uRFTmgkPnCmMyMVrU7YmmuPvSBo.png,Goblin Gang,26000041,15,3,14,common,3,https://api-assets.clashroyale.com/cards/300/NHflxzVAQT4oAz7eDfdueqpictb5vrWezn1nuqFhE4w.png,Tower Princess,159000000,15,14,common,https://api-assets.clashroyale.com/cards/300/Nzo5Gjbh7NG6O3Hyu7ev54Pu5zK7vDMR2fbpGdVsS64.png,,1.48,False,5,,,,,,,,,,,,,,
pathOfLegend,20250711T021921.000Z,False,54000119,Legendary Arena,72000464,Ranked1v1_NewArena2,#02VPPVGQP0PV,collection,#CU88PUR0P,leesj,0,5534,2640,#VCRC28,four locs,16000011,Mega Knight,26000055,7,2,1,6,1,legendary,7,https://api-assets.clashroyale.com/cards/300/O2NycChSNhn_UK9nqBXUhhC_lILkiANzPuJjtjoz0CE.png,https://api-assets.clashroyale.com/cardevolutions/300/O2NycChSNhn_UK9nqBXUhhC_lILkiANzPuJjtjoz0CE.png,Firecracker,26000064,15,1,1,14,1,common,3,https://api-assets.clashroyale.com/cards/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,https://api-assets.clashroyale.com/cardevolutions/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,Wall Breakers,26000058,10,3,9,1,epic,2,https://api-assets.clashroyale.com/cards/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,https://api-assets.clashroyale.com/cardevolutions/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,Hog Rider,26000021,13,3,12,rare,4,https://api-assets.clashroyale.com/cards/300/Ubu0oUl8tZkusnkZf8Xv9Vno5IO29Y-jbZ4fhoNJ5oc.png,The Log,28000011,7,1,6,legendary,2,https://api-assets.clashroyale.com/cards/300/_iDwuDLexHPFZ_x4_a0eP-rxCS6vwWgTs6DLauwwoaY.png,Zap,28000008,15,1,14,1,common,2,https://api-assets.clashroyale.com/cards/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,https://api-assets.clashroyale.com/cardevolutions/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,Goblin Gang,26000041,15,2,14,common,3,https://api-assets.clashroyale.com/cards/300/NHflxzVAQT4oAz7eDfdueqpictb5vrWezn1nuqFhE4w.png,Inferno Tower,27000003,13,2,12,rare,5,https://api-assets.clashroyale.com/cards/300/GSHY_wrooMMLET6bG_WJB8redtwx66c4i80ipi4gYOM.png,Tower Princess,159000000,15,14,common,https://api-assets.clashroyale.com/cards/300/Nzo5Gjbh7NG6O3Hyu7ev54Pu5zK7vDMR2fbpGdVsS64.png,,12.91,#9PGC98P9,noah,30,1,5162,1061,1050,#RPJG29Q8,DCU,16000032,Goblin Barrel,28000004,10,3,1,9,1,epic,3,https://api-assets.clashroyale.com/cards/300/CoZdp5PpsTH858l212lAMeJxVJ0zxv9V-f5xC8Bvj5g.png,https://api-assets.clashroyale.com/cardevolutions/300/CoZdp5PpsTH858l212lAMeJxVJ0zxv9V-f5xC8Bvj5g.png,Firecracker,26000064,15,1,14,1,common,3,https://api-assets.clashroyale.com/cards/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,https://api-assets.clashroyale.com/cardevolutions/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,Bowler,26000034,10,2,9,,epic,5,https://api-assets.clashroyale.com/cards/300/SU4qFXmbQXWjvASxVI6z9IJuTYolx4A0MKK90sTIE88.png,,Goblin Gang,26000041,15,14,common,3,https://api-assets.clashroyale.com/cards/300/NHflxzVAQT4oAz7eDfdueqpictb5vrWezn1nuqFhE4w.png,Tesla,27000006,15,2,14,1,common,4,https://api-assets.clashroyale.com/cards/300/OiwnGrxFMNiHetYEerE-UZt0L_uYNzFY7qV_CA_OxR4.png,https://api-assets.clashroyale.com/cardevolutions/300/OiwnGrxFMNiHetYEerE-UZt0L_uYNzFY7qV_CA_OxR4.png,The Log,28000011,7,1,6,,legendary,2,https://api-assets.clashroyale.com/cards/300/_iDwuDLexHPFZ_x4_a0eP-rxCS6vwWgTs6DLauwwoaY.png,,Bats,26000049,15,,14,common,2,https://api-assets.clashroyale.com/cards/300/EnIcvO21hxiNpoI-zO6MDjLmzwPbq8Z4JPo2OKoVUjU.png,Mini P.E.K.K.A,26000018,13,,12,rare,4,https://api-assets.clashroyale.com/cards/300/Fmltc4j3Ve9vO_xhHHPEO3PRP3SmU2oKp2zkZQHRZT4.png,Tower Princess,159000000,15,14,common,https://api-assets.clashroyale.com/cards/300/Nzo5Gjbh7NG6O3Hyu7ev54Pu5zK7vDMR2fbpGdVsS64.png,,11.06,False,5,1,3,1,https://api-assets.clashroyale.com/cardevolutions/300/EnIcvO21hxiNpoI-zO6MDjLmzwPbq8Z4JPo2OKoVUjU.png,,,,,,,,,,
pathOfLegend,20250711T021401.000Z,False,54000119,Legendary Arena,72000464,Ranked1v1_NewArena2,#08U9QC0JLU8V,collection,#CU88PUR0P,leesj,0,4766,1313,#VCRC28,four locs,16000011,Mega Knight,26000055,7,2,1,6,1,legendary,7,https://api-assets.clashroyale.com/cards/300/O2NycChSNhn_UK9nqBXUhhC_lILkiANzPuJjtjoz0CE.png,https://api-assets.clashroyale.com/cardevolutions/300/O2NycChSNhn_UK9nqBXUhhC_lILkiANzPuJjtjoz0CE.png,Firecracker,26000064,15,1,1,14,1,common,3,https://api-assets.clashroyale.com/cards/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,https://api-assets.clashroyale.com/cardevolutions/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,Wall Breakers,26000058,10,3,9,1,epic,2,https://api-assets.clashroyale.com/cards/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,https://api-assets.clashroyale.com/cardevolutions/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,Hog Rider,26000021,13,3,12,rare,4,https://api-assets.clashroyale.com/cards/300/Ubu0oUl8tZkusnkZf8Xv9Vno5IO29Y-jbZ4fhoNJ5oc.png,The Log,28000011,7,1,6,legendary,2,https://api-assets.clashroyale.com/cards/300/_iDwuDLexHPFZ_x4_a0eP-rxCS6vwWgTs6DLauwwoaY.png,Zap,28000008,15,1,14,1,common,2,https://api-assets.clashroyale.com/cards/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,https://api-assets.clashroyale.com/cardevolutions/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,Goblin Gang,26000041,15,2,14,common,3,https://api-assets.clashroyale.com/cards/300/NHflxzVAQT4oAz7eDfdueqpictb5vrWezn1nuqFhE4w.png,Inferno Tower,27000003,13,2,12,rare,5,https://api-assets.clashroyale.com/cards/300/GSHY_wrooMMLET6bG_WJB8redtwx66c4i80ipi4gYOM.png,Tower Princess,159000000,15,14,common,https://api-assets.clashroyale.com/cards/300/Nzo5Gjbh7NG6O3Hyu7ev54Pu5zK7vDMR2fbpGdVsS64.png,,1.78,#U0CGC00V8,elnuub,30,1,7032,3976,666,#22029V2V,Los Assassin's,16000076,P.E.K.K.A,26000004,10,2,1,9,1,epic,7,https://api-assets.clashroyale.com/cards/300/MlArURKhn_zWAZY-Xj1qIRKLVKquarG25BXDjUQajNs.png,https://api-assets.clashroyale.com/cardevolutions/300/MlArURKhn_zWAZY-Xj1qIRKLVKquarG25BXDjUQajNs.png,Battle Ram,26000036,13,1,12,1,rare,4,https://api-assets.clashroyale.com/cards/300/dyc50V2cplKi4H7pq1B3I36pl_sEH5DQrNHboS_dbbM.png,https://api-assets.clashroyale.com/cardevolutions/300/dyc50V2cplKi4H7pq1B3I36pl_sEH5DQrNHboS_dbbM.png,Skeletons,26000010,14,3,14,1,common,1,https://api-assets.clashroyale.com/cards/300/oO7iKMU5m0cdxhYPZA3nWQiAUh2yoGgdThLWB1rVSec.png,https://api-assets.clashroyale.com/cardevolutions/300/oO7iKMU5m0cdxhYPZA3nWQiAUh2yoGgdThLWB1rVSec.png,Musketeer,26000014,13,12,rare,4,https://api-assets.clashroyale.com/cards/300/Tex1C48UTq9FKtAX-3tzG0FJmc9jzncUZG3bb5Vf-Ds.png,Zap,28000008,15,,14,1,common,2,https://api-assets.clashroyale.com/cards/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,https://api-assets.clashroyale.com/cardevolutions/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,Royal Ghost,26000050,7,,6,,legendary,3,https://api-assets.clashroyale.com/cards/300/3En2cz0ISQAaMTHY3hj3rTveFN2kJYq-H4VxvdJNvCM.png,,Arrows,28000001,15,3,14,common,3,https://api-assets.clashroyale.com/cards/300/Flsoci-Y6y8ZFVi5uRFTmgkPnCmMyMVrU7YmmuPvSBo.png,Bandit,26000046,7,,6,legendary,3,https://api-assets.clashroyale.com/cards/300/QWDdXMKJNpv0go-HYaWQWP6p8uIOHjqn-zX7G0p3DyM.png,Tower Princess,159000000,15,14,common,https://api-assets.clashroyale.com/cards/300/Nzo5Gjbh7NG6O3Hyu7ev54Pu5zK7vDMR2fbpGdVsS64.png,,0.59,False,5,2,2,,,1,https://api-assets.clashroyale.com/cardevolutions/300/Tex1C48UTq9FKtAX-3tzG0FJmc9jzncUZG3bb5Vf-Ds.png,,,,,,,,
pathOfLegend,20250711T021040.000Z,False,54000119,Legendary Arena,72000464,Ranked1v1_NewArena2,#00GPLCGRRURL,collection,#CU88PUR0P,leesj,3,6696,4088,#VCRC28,four locs,16000011,Mega Knight,26000055,7,2,1,6,1,legendary,7,https://api-assets.clashroyale.com/cards/300/O2NycChSNhn_UK9nqBXUhhC_lILkiANzPuJjtjoz0CE.png,https://api-assets.clashroyale.com/cardevolutions/300/O2NycChSNhn_UK9nqBXUhhC_lILkiANzPuJjtjoz0CE.png,Firecracker,26000064,15,1,1,14,1,common,3,https://api-assets.clashroyale.com/cards/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,https://api-assets.clashroyale.com/cardevolutions/300/c1rL3LO1U2D9-TkeFfAC18gP3AO8ztSwrcHMZplwL2Q.png,Wall Breakers,26000058,10,3,9,1,epic,2,https://api-assets.clashroyale.com/cards/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,https://api-assets.clashroyale.com/cardevolutions/300/_xPphEfC8eEwFNrfU3cMQG9-f5JaLQ31ARCA7l3XtW4.png,Hog Rider,26000021,13,3,12,rare,4,https://api-assets.clashroyale.com/cards/300/Ubu0oUl8tZkusnkZf8Xv9Vno5IO29Y-jbZ4fhoNJ5oc.png,The Log,28000011,7,1,6,legendary,2,https://api-assets.clashroyale.com/cards/300/_iDwuDLexHPFZ_x4_a0eP-rxCS6vwWgTs6DLauwwoaY.png,Zap,28000008,15,1,14,1,common,2,https://api-assets.clashroyale.com/cards/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,https://api-assets.clashroyale.com/cardevolutions/300/7dxh2-yCBy1x44GrBaL29vjqnEEeJXHEAlsi5g6D1eY.png,Goblin Gang,26000041,15,2,14,common,3,https://api-assets.clashroyale.com/cards/300/NHflxzVAQT4oAz7eDfdueqpictb5vrWezn1nuqFhE4w.png,Inferno Tower,27000003,13,2,12,rare,5,https://api-assets.clashroyale.com/cards/300/GSHY_wrooMMLET6bG_WJB8redtwx66c4i80ipi4gYOM.png,Tower Princess,159000000,15,14,common,https://api-assets.clashroyale.com/cards/300/Nzo5Gjbh7NG6O3Hyu7ev54Pu5zK7vDMR2fbpGdVsS64.png,,0.0,#UUJ9CV29Y,kawan 4:20 ™,,0,0,,,#Q80LC9GV,Blindados,16000128,Witch,26000007,10,2,1,9,1,epic,5,https://api-assets.clashroyale.com/cards/300/cfwk1vzehVyHC-uloEIH6NOI0hOdofCutR5PyhIgO6w.png,https://api-assets.clashroyale.com/cardevolutions/300/cfwk1vzehVyHC-uloEIH6NOI0hOdofCutR5PyhIgO6w.png,Valkyrie,26000011,12,1,12,1,rare,4,https://api-assets.clashroyale.com/cards/300/0lIoYf3Y_plFTzo95zZL93JVxpfb3MMgFDDhgSDGU9A.png,https://api-assets.clashroyale.com/cardevolutions/300/0lIoYf3Y_plFTzo95zZL93JVxpfb3MMgFDDhgSDGU9A.png,Skeleton Barrel,26000056,15,3,14,1,common,3,https://api-assets.clashroyale.com/cards/300/vCB4DWCcrGbTkarjcOiVz4aNDx6GWLm0yUepg9E1MGo.png,https://api-assets.clashroyale.com/cardevolutions/300/vCB4DWCcrGbTkarjcOiVz4aNDx6GWLm0yUepg9E1MGo.png,Hog Rider,26000021,13,12,rare,4,https://api-assets.clashroyale.com/cards/300/Ubu0oUl8tZkusnkZf8Xv9Vno5IO29Y-jbZ4fhoNJ5oc.png,Arrows,28000001,14,,14,,common,3,https://api-assets.clashroyale.com/cards/300/Flsoci-Y6y8ZFVi5uRFTmgkPnCmMyMVrU7YmmuPvSBo.png,,Cannon,27000000,14,3,14,1,common,3,https://api-assets.clashroyale.com/cards/300/nZK1y-beLxO5vnlyUhK6-2zH2NzXJwqykcosqQ1cmZ8.png,https://api-assets.clashroyale.com/cardevolutions/300/nZK1y-beLxO5vnlyUhK6-2zH2NzXJwqykcosqQ1cmZ8.png,Lumberjack,26000035,6,,6,legendary,4,https://api-assets.clashroyale.com/cards/300/E6RWrnCuk13xMX5OE1EQtLEKTZQV6B78d00y8PlXt6Q.png,Earthquake,28000014,12,3,12,rare,3,https://api-assets.clashroyale.com/cards/300/XeQXcrUu59C52DslyZVwCnbi4yamID-WxfVZLShgZmE.png,Tower Princess,159000000,15,14,common,https://api-assets.clashroyale.com/cards/300/Nzo5Gjbh7NG6O3Hyu7ev54Pu5zK7vDMR2fbpGdVsS64.png,,13.82,False,5,2,3,1,https://api-assets.clashroyale.com/cardevolutions/300/E6RWrnCuk13xMX5OE1EQtLEKTZQV6B78d00y8PlXt6Q.png,,,30,4212,,,,,,
